code,capital_labor_ratio_change,capital_productivity_change,fixed_assets_renewal_comparable_prices,labor_productivity,nominal_wage,high_productivity_jobs,machinery_share_in_total_assets,investment_share_for_modernization,production_index_yoy,production_index_mom,date
13,106.5,98.7,5.7,105.1,24876.365127810404,3942.524,53.3,11.7,103.6,107.3,2018-10-01
13,106.5,98.7,5.7,105.1,25112.450348812534,3942.524,53.3,11.7,103.3,96.2,2018-11-01
13,106.5,98.7,5.7,105.1,28031.99874591501,3942.524,53.3,11.7,104.9,100.4,2018-12-01
13,106.3,97.4,6.0,103.6,23567.2,4271.178,53.4,29.8,98.2,84.8,2019-01-01
13,106.3,97.4,6.0,103.6,23818.0,4271.178,53.4,29.8,101.7,112.2,2019-02-01
13,106.3,97.4,6.0,103.6,25681.4,4271.178,53.4,29.8,95.0,102.3,2019-03-01
13,106.3,97.4,6.0,103.6,26115.3,4271.178,53.4,29.8,98.3,102.6,2019-04-01
13,106.3,97.4,6.0,103.6,24887.8,4271.178,53.4,29.8,96.7,89.2,2019-05-01
13,106.3,97.4,6.0,103.6,25836.3,4271.178,53.4,29.8,96.1,104.8,2019-06-01
13,106.3,97.4,6.0,103.6,26546.6,4271.178,53.4,29.8,100.3,107.5,2019-07-01
13,106.3,97.4,6.0,103.6,26511.7,4271.178,53.4,29.8,102.9,103.3,2019-08-01
13,106.3,97.4,6.0,103.6,25614.5,4271.178,53.4,29.8,110.4,102.9,2019-09-01
13,106.3,97.4,6.0,103.6,27293.7,4271.178,53.4,29.8,106.7,103.6,2019-10-01
13,106.3,97.4,6.0,103.6,26251.1,4271.178,53.4,29.8,105.4,95.1,2019-11-01
13,106.3,97.4,6.0,103.6,31145.4,4271.178,53.4,29.8,108.9,103.7,2019-12-01
13,109.8,94.9,5.9,104.2,27404.0,4483.728,52.0,7.9,105.2,81.9,2020-01-01
13,109.8,94.9,5.9,104.2,26903.0,4483.728,52.0,7.9,104.8,111.8,2020-02-01
13,109.8,94.9,5.9,104.2,28415.3,4483.728,52.0,7.9,117.3,114.4,2020-03-01
13,109.8,94.9,5.9,104.2,26825.5,4483.728,52.0,7.9,98.1,85.8,2020-04-01
13,109.8,94.9,5.9,104.2,26480.7,4483.728,52.0,7.9,97.9,89.0,2020-05-01
13,109.8,94.9,5.9,104.2,28957.0,4483.728,52.0,7.9,112.8,120.7,2020-06-01
13,109.8,94.9,5.9,104.2,29037.2,4483.728,52.0,7.9,109.0,103.8,2020-07-01
13,109.8,94.9,5.9,104.2,27630.6,4483.728,52.0,7.9,112.7,106.8,2020-08-01
13,109.8,94.9,5.9,104.2,28640.3,4483.728,52.0,7.9,111.7,102.0,2020-09-01
13,109.8,94.9,5.9,104.2,29894.8,4483.728,52.0,7.9,108.8,100.9,2020-10-01
13,109.8,94.9,5.9,104.2,29581.3,4483.728,52.0,7.9,118.2,103.3,2020-11-01
13,109.8,94.9,5.9,104.2,35968.3,4483.728,52.0,7.9,116.8,102.5,2020-12-01
13,101.4,101.1,5.4,102.5,29321.4,4820.95,52.9,8.5,117.7,82.5,2021-01-01
13,101.4,101.1,5.4,102.5,30317.5,4820.95,52.9,8.5,122.2,116.0,2021-02-01
13,101.4,101.1,5.4,102.5,30847.8,4820.95,52.9,8.5,118.3,110.8,2021-03-01
13,101.4,101.1,5.4,102.5,31078.0,4820.95,52.9,8.5,133.8,97.0,2021-04-01
13,101.4,101.1,5.4,102.5,29902.9,4820.95,52.9,8.5,134.6,89.6,2021-05-01
13,101.4,101.1,5.4,102.5,33252.5,4820.95,52.9,8.5,116.5,104.5,2021-06-01
13,101.4,101.1,5.4,102.5,33049.4,4820.95,52.9,8.5,110.8,98.7,2021-07-01
13,101.4,101.1,5.4,102.5,32177.3,4820.95,52.9,8.5,106.5,102.6,2021-08-01
13,101.4,101.1,5.4,102.5,32575.9,4820.95,52.9,8.5,108.9,104.3,2021-09-01
13,101.4,101.1,5.4,102.5,32417.0,4820.95,52.9,8.5,110.6,102.6,2021-10-01
13,101.4,101.1,5.4,102.5,33078.2,4820.95,52.9,8.5,104.1,97.2,2021-11-01
13,101.4,101.1,5.4,102.5,39779.7,4820.95,52.9,8.5,108.6,106.8,2021-12-01
14,105.3,99.0,5.9,104.3,17643.846932722143,3533.92,52.2,21.2,130.6,91.2,2017-01-01
14,105.3,99.0,5.9,104.3,17549.65604012943,3533.92,52.2,21.2,116.1,111.8,2017-02-01
14,105.3,99.0,5.9,104.3,19489.888063720813,3533.92,52.2,21.2,127.7,124.6,2017-03-01
14,105.3,99.0,5.9,104.3,19072.47474922224,3533.92,52.2,21.2,116.0,94.5,2017-04-01
14,105.3,99.0,5.9,104.3,19283.07811677366,3533.92,52.2,21.2,124.3,104.2,2017-05-01
14,105.3,99.0,5.9,104.3,20589.19840197128,3533.92,52.2,21.2,119.4,98.2,2017-06-01
14,105.3,99.0,5.9,104.3,20203.542024081064,3533.92,52.2,21.2,120.7,94.9,2017-07-01
14,105.3,99.0,5.9,104.3,20001.488195729708,3533.92,52.2,21.2,114.8,101.4,2017-08-01
14,105.3,99.0,5.9,104.3,19706.69303328477,3533.92,52.2,21.2,107.9,91.4,2017-09-01
14,105.3,99.0,5.9,104.3,20953.569053882653,3533.92,52.2,21.2,107.2,104.5,2017-10-01
14,105.3,99.0,5.9,104.3,20601.102110102933,3533.92,52.2,21.2,117.9,105.9,2017-11-01
14,105.3,99.0,5.9,104.3,22297.597552842377,3533.92,52.2,21.2,114.1,95.2,2017-12-01
14,106.5,98.7,5.7,105.1,17384.87303483194,3942.524,53.3,8.4,118.2,94.5,2018-01-01
14,106.5,98.7,5.7,105.1,17957.139127123202,3942.524,53.3,8.4,114.5,108.3,2018-02-01
14,106.5,98.7,5.7,105.1,18679.086149449464,3942.524,53.3,8.4,96.9,105.4,2018-03-01
14,106.5,98.7,5.7,105.1,21139.06710861619,3942.524,53.3,8.4,107.4,104.8,2018-04-01
14,106.5,98.7,5.7,105.1,19955.0,3942.524,53.3,8.4,106.1,103.0,2018-05-01
14,106.5,98.7,5.7,105.1,20796.29033151453,3942.524,53.3,8.4,107.5,99.5,2018-06-01
14,106.5,98.7,5.7,105.1,20397.55201587308,3942.524,53.3,8.4,106.1,93.7,2018-07-01
14,106.5,98.7,5.7,105.1,20358.52603590291,3942.524,53.3,8.4,106.9,102.2,2018-08-01
14,106.5,98.7,5.7,105.1,19645.649998339184,3942.524,53.3,8.4,113.1,96.7,2018-09-01
14,106.5,98.7,5.7,105.1,20305.434310315424,3942.524,53.3,8.4,110.4,102.1,2018-10-01
14,106.5,98.7,5.7,105.1,20042.50416273045,3942.524,53.3,8.4,99.3,95.3,2018-11-01
14,106.5,98.7,5.7,105.1,22295.75520387927,3942.524,53.3,8.4,99.7,95.5,2018-12-01
14,106.3,97.4,6.0,103.6,18345.7,4271.178,53.4,9.0,93.1,88.2,2019-01-01
14,106.3,97.4,6.0,103.6,19438.8,4271.178,53.4,9.0,101.4,117.9,2019-02-01
14,106.3,97.4,6.0,103.6,19907.2,4271.178,53.4,9.0,105.2,109.4,2019-03-01
14,106.3,97.4,6.0,103.6,20888.3,4271.178,53.4,9.0,109.8,109.4,2019-04-01
14,106.3,97.4,6.0,103.6,19609.9,4271.178,53.4,9.0,94.9,89.0,2019-05-01
14,106.3,97.4,6.0,103.6,20200.7,4271.178,53.4,9.0,94.5,99.1,2019-06-01
14,106.3,97.4,6.0,103.6,21250.0,4271.178,53.4,9.0,101.9,101.1,2019-07-01
14,106.3,97.4,6.0,103.6,20783.3,4271.178,53.4,9.0,105.7,106.0,2019-08-01
14,106.3,97.4,6.0,103.6,20313.3,4271.178,53.4,9.0,104.4,95.6,2019-09-01
14,106.3,97.4,6.0,103.6,21395.3,4271.178,53.4,9.0,108.7,106.2,2019-10-01
14,106.3,97.4,6.0,103.6,21128.6,4271.178,53.4,9.0,107.9,94.6,2019-11-01
14,106.3,97.4,6.0,103.6,22984.5,4271.178,53.4,9.0,114.9,101.7,2019-12-01
14,109.8,94.9,5.9,104.2,20185.0,4483.728,52.0,2.8,110.8,85.1,2020-01-01
14,109.8,94.9,5.9,104.2,21104.3,4483.728,52.0,2.8,107.3,114.1,2020-02-01
14,109.8,94.9,5.9,104.2,20813.1,4483.728,52.0,2.8,99.0,100.9,2020-03-01
14,109.8,94.9,5.9,104.2,20412.2,4483.728,52.0,2.8,74.7,82.6,2020-04-01
14,109.8,94.9,5.9,104.2,20106.8,4483.728,52.0,2.8,101.9,121.4,2020-05-01
14,109.8,94.9,5.9,104.2,22271.6,4483.728,52.0,2.8,107.3,104.4,2020-06-01
14,109.8,94.9,5.9,104.2,21868.6,4483.728,52.0,2.8,111.0,104.5,2020-07-01
14,109.8,94.9,5.9,104.2,21136.7,4483.728,52.0,2.8,98.2,93.7,2020-08-01
14,109.8,94.9,5.9,104.2,21850.4,4483.728,52.0,2.8,100.4,97.8,2020-09-01
14,109.8,94.9,5.9,104.2,21311.2,4483.728,52.0,2.8,93.6,99.0,2020-10-01
14,109.8,94.9,5.9,104.2,20579.7,4483.728,52.0,2.8,102.1,103.2,2020-11-01
14,109.8,94.9,5.9,104.2,23801.1,4483.728,52.0,2.8,103.9,103.5,2020-12-01
14,101.4,101.1,5.4,102.5,20324.6,4820.95,52.9,1.9,102.1,83.6,2021-01-01
14,101.4,101.1,5.4,102.5,21052.8,4820.95,52.9,1.9,101.3,113.2,2021-02-01
14,101.4,101.1,5.4,102.5,23363.1,4820.95,52.9,1.9,111.7,111.3,2021-03-01
14,101.4,101.1,5.4,102.5,22846.3,4820.95,52.9,1.9,150.6,111.3,2021-04-01
14,101.4,101.1,5.4,102.5,22737.8,4820.95,52.9,1.9,102.5,82.7,2021-05-01
14,101.4,101.1,5.4,102.5,23862.2,4820.95,52.9,1.9,108.7,110.7,2021-06-01
14,101.4,101.1,5.4,102.5,23967.1,4820.95,52.9,1.9,93.9,90.3,2021-07-01
14,101.4,101.1,5.4,102.5,22777.9,4820.95,52.9,1.9,104.8,104.7,2021-08-01
14,101.4,101.1,5.4,102.5,22685.6,4820.95,52.9,1.9,106.5,99.3,2021-09-01
14,101.4,101.1,5.4,102.5,23286.7,4820.95,52.9,1.9,106.9,99.4,2021-10-01
14,101.4,101.1,5.4,102.5,23576.1,4820.95,52.9,1.9,108.4,104.7,2021-11-01
14,101.4,101.1,5.4,102.5,28282.7,4820.95,52.9,1.9,99.7,95.2,2021-12-01
15,105.3,99.0,5.9,104.3,18804.975989048497,3533.92,52.2,5.7,127.1,91.8,2017-01-01
15,105.3,99.0,5.9,104.3,19755.40707778701,3533.92,52.2,5.7,108.2,112.7,2017-02-01
15,105.3,99.0,5.9,104.3,21233.661056511224,3533.92,52.2,5.7,111.9,119.9,2017-03-01
15,105.3,99.0,5.9,104.3,20545.90067417116,3533.92,52.2,5.7,111.4,97.7,2017-04-01
15,105.3,99.0,5.9,104.3,20944.156627224045,3533.92,52.2,5.7,113.0,100.0,2017-05-01
15,105.3,99.0,5.9,104.3,22877.273486433693,3533.92,52.2,5.7,113.6,97.1,2017-06-01
15,105.3,99.0,5.9,104.3,20245.10927903167,3533.92,52.2,5.7,106.2,91.2,2017-07-01
15,105.3,99.0,5.9,104.3,21055.36337968432,3533.92,52.2,5.7,96.4,110.2,2017-08-01
15,105.3,99.0,5.9,104.3,21005.76566249828,3533.92,52.2,5.7,103.5,101.3,2017-09-01
15,105.3,99.0,5.9,104.3,21384.569292538297,3533.92,52.2,5.7,110.9,105.9,2017-10-01
15,105.3,99.0,5.9,104.3,21302.284631221217,3533.92,52.2,5.7,117.6,95.6,2017-11-01
15,105.3,99.0,5.9,104.3,22597.383129035992,3533.92,52.2,5.7,110.6,91.4,2017-12-01
15,106.5,98.7,5.7,105.1,20658.3927786872,3942.524,53.3,12.2,102.1,84.7,2018-01-01
15,106.5,98.7,5.7,105.1,20946.57935254193,3942.524,53.3,12.2,102.5,113.0,2018-02-01
15,106.5,98.7,5.7,105.1,21565.94032809604,3942.524,53.3,12.2,92.9,108.7,2018-03-01
15,106.5,98.7,5.7,105.1,22411.283581777727,3942.524,53.3,12.2,100.8,106.0,2018-04-01
15,106.5,98.7,5.7,105.1,22324.0,3942.524,53.3,12.2,94.2,93.4,2018-05-01
15,106.5,98.7,5.7,105.1,24479.04780151392,3942.524,53.3,12.2,93.6,96.5,2018-06-01
15,106.5,98.7,5.7,105.1,22761.419715091768,3942.524,53.3,12.2,92.9,90.5,2018-07-01
15,106.5,98.7,5.7,105.1,23641.232332979103,3942.524,53.3,12.2,97.2,115.3,2018-08-01
15,106.5,98.7,5.7,105.1,22666.893789673457,3942.524,53.3,12.2,91.7,95.5,2018-09-01
15,106.5,98.7,5.7,105.1,23682.47655556365,3942.524,53.3,12.2,90.0,103.9,2018-10-01
15,106.5,98.7,5.7,105.1,23263.326100800943,3942.524,53.3,12.2,93.9,99.7,2018-11-01
15,106.5,98.7,5.7,105.1,24717.64661473573,3942.524,53.3,12.2,98.9,96.3,2018-12-01
15,106.3,97.4,6.0,103.6,23447.2,4271.178,53.4,8.3,93.7,80.2,2019-01-01
15,106.3,97.4,6.0,103.6,24334.6,4271.178,53.4,8.3,100.4,121.2,2019-02-01
15,106.3,97.4,6.0,103.6,24979.4,4271.178,53.4,8.3,97.6,105.6,2019-03-01
15,106.3,97.4,6.0,103.6,26548.8,4271.178,53.4,8.3,99.8,108.5,2019-04-01
15,106.3,97.4,6.0,103.6,25127.0,4271.178,53.4,8.3,96.7,90.5,2019-05-01
15,106.3,97.4,6.0,103.6,27195.1,4271.178,53.4,8.3,96.3,96.1,2019-06-01
15,106.3,97.4,6.0,103.6,25353.7,4271.178,53.4,8.3,104.8,98.5,2019-07-01
15,106.3,97.4,6.0,103.6,26399.7,4271.178,53.4,8.3,93.9,103.3,2019-08-01
15,106.3,97.4,6.0,103.6,26353.5,4271.178,53.4,8.3,103.1,104.9,2019-09-01
15,106.3,97.4,6.0,103.6,27801.9,4271.178,53.4,8.3,104.7,105.5,2019-10-01
15,106.3,97.4,6.0,103.6,26934.1,4271.178,53.4,8.3,94.2,89.7,2019-11-01
15,106.3,97.4,6.0,103.6,28418.8,4271.178,53.4,8.3,95.9,98.1,2019-12-01
15,109.8,94.9,5.9,104.2,25675.9,4483.728,52.0,22.6,99.1,82.8,2020-01-01
15,109.8,94.9,5.9,104.2,25866.3,4483.728,52.0,22.6,99.4,121.6,2020-02-01
15,109.8,94.9,5.9,104.2,27034.1,4483.728,52.0,22.6,99.2,105.4,2020-03-01
15,109.8,94.9,5.9,104.2,23913.2,4483.728,52.0,22.6,54.3,59.3,2020-04-01
15,109.8,94.9,5.9,104.2,21799.7,4483.728,52.0,22.6,70.6,117.6,2020-05-01
15,109.8,94.9,5.9,104.2,27456.5,4483.728,52.0,22.6,91.9,125.2,2020-06-01
15,109.8,94.9,5.9,104.2,26095.7,4483.728,52.0,22.6,89.1,95.5,2020-07-01
15,109.8,94.9,5.9,104.2,27745.0,4483.728,52.0,22.6,90.5,104.9,2020-08-01
15,109.8,94.9,5.9,104.2,27939.6,4483.728,52.0,22.6,92.0,106.7,2020-09-01
15,109.8,94.9,5.9,104.2,28301.0,4483.728,52.0,22.6,86.9,99.7,2020-10-01
15,109.8,94.9,5.9,104.2,27575.6,4483.728,52.0,22.6,92.2,95.1,2020-11-01
15,109.8,94.9,5.9,104.2,29994.3,4483.728,52.0,22.6,98.4,104.8,2020-12-01
15,101.4,101.1,5.4,102.5,27354.6,4820.95,52.9,8.5,92.6,78.0,2021-01-01
15,101.4,101.1,5.4,102.5,29386.5,4820.95,52.9,8.5,95.4,125.2,2021-02-01
15,101.4,101.1,5.4,102.5,30703.4,4820.95,52.9,8.5,110.2,121.7,2021-03-01
15,101.4,101.1,5.4,102.5,31583.9,4820.95,52.9,8.5,187.6,101.0,2021-04-01
15,101.4,101.1,5.4,102.5,31183.7,4820.95,52.9,8.5,134.2,84.2,2021-05-01
15,101.4,101.1,5.4,102.5,32679.8,4820.95,52.9,8.5,117.2,109.3,2021-06-01
15,101.4,101.1,5.4,102.5,31712.0,4820.95,52.9,8.5,110.6,90.1,2021-07-01
15,101.4,101.1,5.4,102.5,31015.2,4820.95,52.9,8.5,114.5,108.5,2021-08-01
15,101.4,101.1,5.4,102.5,33029.3,4820.95,52.9,8.5,117.4,109.4,2021-09-01
15,101.4,101.1,5.4,102.5,33877.6,4820.95,52.9,8.5,115.5,98.0,2021-10-01
15,101.4,101.1,5.4,102.5,33760.1,4820.95,52.9,8.5,115.0,94.6,2021-11-01
15,101.4,101.1,5.4,102.5,35960.4,4820.95,52.9,8.5,117.0,106.6,2021-12-01
16,105.3,99.0,5.9,104.3,24900.960120455693,3533.92,52.2,6.2,120.3,90.8,2017-01-01
16,105.3,99.0,5.9,104.3,23313.882821235933,3533.92,52.2,6.2,108.7,104.0,2017-02-01
16,105.3,99.0,5.9,104.3,25492.87413649964,3533.92,52.2,6.2,110.1,112.5,2017-03-01
16,105.3,99.0,5.9,104.3,25518.827159049768,3533.92,52.2,6.2,102.8,93.1,2017-04-01
16,105.3,99.0,5.9,104.3,25580.45384947234,3533.92,52.2,6.2,108.1,99.7,2017-05-01
16,105.3,99.0,5.9,104.3,26660.808274471303,3533.92,52.2,6.2,104.7,105.6,2017-06-01
16,105.3,99.0,5.9,104.3,26006.54493974657,3533.92,52.2,6.2,104.3,100.3,2017-07-01
16,105.3,99.0,5.9,104.3,25741.60779958601,3533.92,52.2,6.2,102.9,102.1,2017-08-01
16,105.3,99.0,5.9,104.3,25332.86916207246,3533.92,52.2,6.2,102.8,96.5,2017-09-01
16,105.3,99.0,5.9,104.3,25611.178948183417,3533.92,52.2,6.2,100.7,97.6,2017-10-01
16,105.3,99.0,5.9,104.3,25591.935166758933,3533.92,52.2,6.2,98.2,93.3,2017-11-01
16,105.3,99.0,5.9,104.3,26952.786576423267,3533.92,52.2,6.2,99.6,106.2,2017-12-01
16,106.5,98.7,5.7,105.1,23174.88842483343,3942.524,53.3,4.5,108.6,99.1,2018-01-01
16,106.5,98.7,5.7,105.1,23298.54350228028,3942.524,53.3,4.5,111.7,106.9,2018-02-01
16,106.5,98.7,5.7,105.1,24974.385768158576,3942.524,53.3,4.5,111.1,111.9,2018-03-01
16,106.5,98.7,5.7,105.1,25561.98142144621,3942.524,53.3,4.5,114.1,95.6,2018-04-01
16,106.5,98.7,5.7,105.1,25838.0,3942.524,53.3,4.5,112.5,98.4,2018-05-01
16,106.5,98.7,5.7,105.1,25854.779797975072,3942.524,53.3,4.5,111.6,104.7,2018-06-01
16,106.5,98.7,5.7,105.1,26693.78005287628,3942.524,53.3,4.5,112.9,101.5,2018-07-01
16,106.5,98.7,5.7,105.1,26621.580417080386,3942.524,53.3,4.5,114.5,103.5,2018-08-01
16,106.5,98.7,5.7,105.1,26215.616381206968,3942.524,53.3,4.5,115.4,97.3,2018-09-01
16,106.5,98.7,5.7,105.1,26569.070254929047,3942.524,53.3,4.5,120.2,101.7,2018-10-01
16,106.5,98.7,5.7,105.1,26913.47428049416,3942.524,53.3,4.5,122.4,95.0,2018-11-01
16,106.5,98.7,5.7,105.1,27958.793822018662,3942.524,53.3,4.5,118.0,102.3,2018-12-01
16,106.3,97.4,6.0,103.6,26749.7,4271.178,53.4,12.1,110.9,93.1,2019-01-01
16,106.3,97.4,6.0,103.6,25884.0,4271.178,53.4,12.1,105.4,101.7,2019-02-01
16,106.3,97.4,6.0,103.6,28484.4,4271.178,53.4,12.1,107.7,114.3,2019-03-01
16,106.3,97.4,6.0,103.6,28767.4,4271.178,53.4,12.1,109.2,96.9,2019-04-01
16,106.3,97.4,6.0,103.6,28104.8,4271.178,53.4,12.1,106.9,96.4,2019-05-01
16,106.3,97.4,6.0,103.6,28891.8,4271.178,53.4,12.1,109.0,106.7,2019-06-01
16,106.3,97.4,6.0,103.6,29677.1,4271.178,53.4,12.1,112.8,105.1,2019-07-01
16,106.3,97.4,6.0,103.6,29265.9,4271.178,53.4,12.1,107.5,98.5,2019-08-01
16,106.3,97.4,6.0,103.6,28437.5,4271.178,53.4,12.1,103.8,93.9,2019-09-01
16,106.3,97.4,6.0,103.6,29335.5,4271.178,53.4,12.1,99.5,97.5,2019-10-01
16,106.3,97.4,6.0,103.6,29173.2,4271.178,53.4,12.1,97.4,93.0,2019-11-01
16,106.3,97.4,6.0,103.6,30967.9,4271.178,53.4,12.1,104.7,110.0,2019-12-01
16,109.8,94.9,5.9,104.2,28710.3,4483.728,52.0,8.8,95.9,85.3,2020-01-01
16,109.8,94.9,5.9,104.2,28892.7,4483.728,52.0,8.8,105.0,111.4,2020-02-01
16,109.8,94.9,5.9,104.2,30774.2,4483.728,52.0,8.8,98.4,107.1,2020-03-01
16,109.8,94.9,5.9,104.2,28694.3,4483.728,52.0,8.8,82.2,81.0,2020-04-01
16,109.8,94.9,5.9,104.2,28980.3,4483.728,52.0,8.8,89.1,104.4,2020-05-01
16,109.8,94.9,5.9,104.2,30158.3,4483.728,52.0,8.8,96.6,115.7,2020-06-01
16,109.8,94.9,5.9,104.2,30988.3,4483.728,52.0,8.8,97.6,106.3,2020-07-01
16,109.8,94.9,5.9,104.2,30465.8,4483.728,52.0,8.8,97.8,98.7,2020-08-01
16,109.8,94.9,5.9,104.2,30332.5,4483.728,52.0,8.8,103.9,99.9,2020-09-01
16,109.8,94.9,5.9,104.2,30838.3,4483.728,52.0,8.8,104.6,98.1,2020-10-01
16,109.8,94.9,5.9,104.2,30788.4,4483.728,52.0,8.8,104.0,92.5,2020-11-01
16,109.8,94.9,5.9,104.2,33897.6,4483.728,52.0,8.8,104.8,110.8,2020-12-01
16,101.4,101.1,5.4,102.5,31950.1,4820.95,52.9,8.1,105.5,85.9,2021-01-01
16,101.4,101.1,5.4,102.5,31642.8,4820.95,52.9,8.1,104.6,110.5,2021-02-01
16,101.4,101.1,5.4,102.5,36280.7,4820.95,52.9,8.1,112.2,114.8,2021-03-01
16,101.4,101.1,5.4,102.5,35671.6,4820.95,52.9,8.1,136.0,98.2,2021-04-01
16,101.4,101.1,5.4,102.5,35064.6,4820.95,52.9,8.1,123.2,94.6,2021-05-01
16,101.4,101.1,5.4,102.5,35760.5,4820.95,52.9,8.1,115.0,107.9,2021-06-01
16,101.4,101.1,5.4,102.5,36231.8,4820.95,52.9,8.1,109.8,101.5,2021-07-01
16,101.4,101.1,5.4,102.5,36102.0,4820.95,52.9,8.1,109.1,98.0,2021-08-01
16,101.4,101.1,5.4,102.5,36588.9,4820.95,52.9,8.1,108.1,98.9,2021-09-01
16,101.4,101.1,5.4,102.5,36808.1,4820.95,52.9,8.1,107.2,97.3,2021-10-01
16,101.4,101.1,5.4,102.5,36750.2,4820.95,52.9,8.1,111.6,96.3,2021-11-01
16,101.4,101.1,5.4,102.5,41539.9,4820.95,52.9,8.1,106.0,105.3,2021-12-01
17,105.3,99.0,5.9,104.3,39186.63708577902,3533.92,52.2,31.4,109.0,92.2,2017-01-01
17,105.3,99.0,5.9,104.3,39331.37712738232,3533.92,52.2,31.4,106.0,102.0,2017-02-01
17,105.3,99.0,5.9,104.3,39191.519105733474,3533.92,52.2,31.4,110.8,115.2,2017-03-01
17,105.3,99.0,5.9,104.3,40612.23652238507,3533.92,52.2,31.4,107.3,95.5,2017-04-01
17,105.3,99.0,5.9,104.3,40013.867496917446,3533.92,52.2,31.4,109.6,101.8,2017-05-01
17,105.3,99.0,5.9,104.3,39816.77546141264,3533.92,52.2,31.4,107.2,95.3,2017-06-01
17,105.3,99.0,5.9,104.3,39117.59744212487,3533.92,52.2,31.4,108.4,104.1,2017-07-01
17,105.3,99.0,5.9,104.3,37923.30355298737,3533.92,52.2,31.4,106.3,102.1,2017-08-01
17,105.3,99.0,5.9,104.3,38365.24652672801,3533.92,52.2,31.4,104.6,96.2,2017-09-01
17,105.3,99.0,5.9,104.3,38170.9850579791,3533.92,52.2,31.4,107.0,104.6,2017-10-01
17,105.3,99.0,5.9,104.3,38178.53565844442,3533.92,52.2,31.4,105.7,96.2,2017-11-01
17,105.3,99.0,5.9,104.3,43748.359399101726,3533.92,52.2,31.4,107.5,104.1,2017-12-01
17,106.5,98.7,5.7,105.1,39285.394915118966,3942.524,53.3,31.9,112.2,96.2,2018-01-01
17,106.5,98.7,5.7,105.1,44571.604221290094,3942.524,53.3,31.9,109.5,99.5,2018-02-01
17,106.5,98.7,5.7,105.1,41970.24808251465,3942.524,53.3,31.9,105.1,110.5,2018-03-01
17,106.5,98.7,5.7,105.1,43950.6563904211,3942.524,53.3,31.9,107.2,97.4,2018-04-01
17,106.5,98.7,5.7,105.1,40480.0,3942.524,53.3,31.9,105.4,100.1,2018-05-01
17,106.5,98.7,5.7,105.1,42407.071817535696,3942.524,53.3,31.9,109.9,99.4,2018-06-01
17,106.5,98.7,5.7,105.1,42694.334539355645,3942.524,53.3,31.9,108.4,102.7,2018-07-01
17,106.5,98.7,5.7,105.1,41277.79120121665,3942.524,53.3,31.9,106.1,99.9,2018-08-01
17,106.5,98.7,5.7,105.1,42115.11426860189,3942.524,53.3,31.9,107.5,97.5,2018-09-01
17,106.5,98.7,5.7,105.1,42554.39441319736,3942.524,53.3,31.9,107.1,104.2,2018-10-01
17,106.5,98.7,5.7,105.1,41817.2089991258,3942.524,53.3,31.9,110.4,99.2,2018-11-01
17,106.5,98.7,5.7,105.1,50081.01870432766,3942.524,53.3,31.9,107.3,101.1,2018-12-01
17,106.3,97.4,6.0,103.6,44848.5,4271.178,53.4,29.3,105.2,94.3,2019-01-01
17,106.3,97.4,6.0,103.6,47866.1,4271.178,53.4,29.3,103.7,98.1,2019-02-01
17,106.3,97.4,6.0,103.6,45998.1,4271.178,53.4,29.3,104.2,111.1,2019-03-01
17,106.3,97.4,6.0,103.6,52054.8,4271.178,53.4,29.3,106.3,99.4,2019-04-01
17,106.3,97.4,6.0,103.6,45863.4,4271.178,53.4,29.3,102.8,96.8,2019-05-01
17,106.3,97.4,6.0,103.6,46903.9,4271.178,53.4,29.3,101.4,98.0,2019-06-01
17,106.3,97.4,6.0,103.6,47726.3,4271.178,53.4,29.3,104.5,105.8,2019-07-01
17,106.3,97.4,6.0,103.6,46220.2,4271.178,53.4,29.3,104.3,99.8,2019-08-01
17,106.3,97.4,6.0,103.6,47124.4,4271.178,53.4,29.3,103.9,97.1,2019-09-01
17,106.3,97.4,6.0,103.6,46888.6,4271.178,53.4,29.3,105.4,105.7,2019-10-01
17,106.3,97.4,6.0,103.6,45637.8,4271.178,53.4,29.3,105.6,99.4,2019-11-01
17,106.3,97.4,6.0,103.6,52473.7,4271.178,53.4,29.3,108.1,103.5,2019-12-01
17,109.8,94.9,5.9,104.2,48055.1,4483.728,52.0,30.6,102.6,89.5,2020-01-01
17,109.8,94.9,5.9,104.2,51823.2,4483.728,52.0,30.6,109.3,104.6,2020-02-01
17,109.8,94.9,5.9,104.2,49561.3,4483.728,52.0,30.6,109.4,111.1,2020-03-01
17,109.8,94.9,5.9,104.2,52822.5,4483.728,52.0,30.6,101.2,91.9,2020-04-01
17,109.8,94.9,5.9,104.2,49715.3,4483.728,52.0,30.6,96.7,92.5,2020-05-01
17,109.8,94.9,5.9,104.2,50873.0,4483.728,52.0,30.6,103.6,105.0,2020-06-01
17,109.8,94.9,5.9,104.2,49275.5,4483.728,52.0,30.6,103.6,105.8,2020-07-01
17,109.8,94.9,5.9,104.2,48595.3,4483.728,52.0,30.6,107.0,103.0,2020-08-01
17,109.8,94.9,5.9,104.2,48791.3,4483.728,52.0,30.6,108.1,98.1,2020-09-01
17,109.8,94.9,5.9,104.2,49360.6,4483.728,52.0,30.6,108.4,106.1,2020-10-01
17,109.8,94.9,5.9,104.2,49113.3,4483.728,52.0,30.6,105.2,96.4,2020-11-01
